ObservationDate,Country/Region,Deaths
01/05/2021,Trinidad and Tobago,828.0
01/05/2021,Tunisia,829.0
01/05/2021,Turkey,830.0
01/05/2021,UK,831.0
01/05/2021,US,832.0
01/05/2021,Uganda,833.0
01/05/2021,Tanzania,834.0
01/05/2021,Ukraine,835.0
01/05/2021,Uruguay,836.0
01/05/2021,Uzbekistan,837.0
01/05/2021,Vanuatu,838.0
01/05/2021,Venezuela,839.0
01/05/2021,Vietnam,840.0
01/05/2021,West Bank and Gaza,841.0
01/05/2021,Yemen,842.0
01/05/2021,Zambia,843.0
01/05/2021,Zimbabwe,844.0
01/05/2021,United Arab Emirates,845.0
01/05/2021,Tajikistan,846.0
01/05/2021,Taiwan,847.0
01/05/2021,Syria,848.0
01/05/2021,San Marino,849.0
01/05/2021,Sao Tome and Principe,850.0
01/05/2021,Saudi Arabia,851.0
01/05/2021,Senegal,852.0
01/05/2021,Serbia,853.0
01/05/2021,Seychelles,854.0
01/05/2021,Sierra Leone,855.0
01/05/2021,Singapore,856.0
01/05/2021,Slovakia,857.0
01/05/2021,Slovenia,858.0
01/05/2021,Solomon Islands,859.0
01/05/2021,Somalia,860.0
01/05/2021,South Africa,861.0
01/05/2021,South Korea,862.0
01/05/2021,South Sudan,863.0
01/05/2021,Spain,864.0
01/05/2021,Sri Lanka,865.0
01/05/2021,Sudan,866.0
01/05/2021,Suriname,867.0
01/05/2021,Sweden,868.0
01/05/2021,Lesotho,869.0
01/05/2021,Saint Vincent and the Grenadines,870.0
01/05/2021,Lebanon,871.0
01/05/2021,Morocco,872.0
01/05/2021,Laos,873.0
01/05/2021,Burkina Faso,874.0
01/05/2021,Burma,875.0
01/05/2021,Burundi,876.0
01/05/2021,Cabo Verde,877.0
01/05/2021,Cambodia,878.0
01/05/2021,Cameroon,879.0
01/05/2021,Canada,880.0
01/05/2021,Central African Republic,881.0
01/05/2021,Chad,882.0
01/05/2021,Bulgaria,883.0
01/05/2021,Chile,884.0
01/05/2021,Comoros,885.0
01/05/2021,Congo (Brazzaville),886.0
01/05/2021,Congo (Kinshasa),887.0
01/05/2021,Costa Rica,888.0
01/05/2021,Croatia,889.0
01/05/2021,Cuba,890.0
01/05/2021,Cyprus,891.0
01/05/2021,Czech Republic,892.0
01/05/2021,Denmark,893.0
01/05/2021,Colombia,894.0
01/05/2021,Brunei,895.0
01/05/2021,Brazil,896.0
01/05/2021,Botswana,897.0
01/05/2021,Albania,898.0
01/05/2021,Algeria,899.0
01/05/2021,Andorra,900.0
01/05/2021,Angola,901.0
01/05/2021,Antigua and Barbuda,902.0
01/05/2021,Argentina,903.0
01/05/2021,Armenia,904.0
01/05/2021,Australia,905.0
01/05/2021,Austria,906.0
01/05/2021,Azerbaijan,907.0
01/05/2021,Bahamas,908.0
01/05/2021,Bahrain,909.0
01/05/2021,Bangladesh,910.0
01/05/2021,Barbados,911.0
01/05/2021,Belarus,912.0
01/05/2021,Belgium,913.0
01/05/2021,Belize,914.0
01/05/2021,Benin,915.0
01/05/2021,Bhutan,916.0
01/05/2021,Bolivia,917.0
01/05/2021,Bosnia and Herzegovina,918.0
01/05/2021,Diamond Princess,919.0
01/05/2021,Djibouti,920.0
01/05/2021,Afghanistan,921.0
01/05/2021,Dominican Republic,922.0
01/05/2021,Hong Kong,923.0
01/05/2021,Hungary,924.0
01/05/2021,Iceland,925.0
01/05/2021,India,926.0
01/05/2021,Indonesia,927.0
01/05/2021,Iran,928.0
01/05/2021,Iraq,929.0
01/05/2021,Ireland,930.0
01/05/2021,Israel,931.0
01/05/2021,Italy,932.0
01/05/2021,Ivory Coast,933.0
01/05/2021,Jamaica,934.0
01/05/2021,Japan,935.0
01/05/2021,Jordan,936.0
01/05/2021,Kazakhstan,937.0
01/05/2021,Kenya,938.0
01/05/2021,Kiribati,939.0
01/05/2021,Kosovo,940.0
01/05/2021,Kuwait,941.0
01/05/2021,Kyrgyzstan,942.0
01/05/2021,Dominica,943.0
01/05/2021,Honduras,944.0
01/05/2021,Holy See,945.0
01/05/2021,Latvia,946.0
01/05/2021,Eswatini,947.0
01/05/2021,Ecuador,948.0
01/05/2021,Egypt,949.0
01/05/2021,El Salvador,950.0
01/05/2021,Equatorial Guinea,951.0
01/05/2021,Eritrea,952.0
01/05/2021,Estonia,953.0
01/05/2021,Haiti,954.0
01/05/2021,Ethiopia,955.0
01/05/2021,Fiji,956.0
01/05/2021,France,957.0
01/05/2021,Finland,958.0
01/05/2021,Gambia,959.0
01/05/2021,Georgia,960.0
01/05/2021,Germany,961.0
01/05/2021,Ghana,962.0
01/05/2021,Greece,963.0
01/05/2021,Grenada,964.0
01/05/2021,Guatemala,965.0
01/05/2021,Guinea,966.0
01/05/2021,Guinea-Bissau,967.0
01/05/2021,Guyana,968.0
01/05/2021,Gabon,969.0
01/06/2021,Niger,970.0
01/06/2021,North Macedonia,971.0
01/06/2021,Nigeria,972.0
01/06/2021,Nicaragua,973.0
01/06/2021,Zimbabwe,974.0
01/06/2021,Netherlands,975.0
01/06/2021,Nepal,976.0
01/06/2021,Namibia,977.0
01/06/2021,New Zealand,978.0
01/06/2021,Norway,979.0
01/06/2021,Romania,980.0
01/06/2021,Pakistan,981.0
01/06/2021,Panama,982.0
01/06/2021,Papua New Guinea,983.0
01/06/2021,Paraguay,984.0
01/06/2021,Peru,985.0
01/06/2021,Philippines,986.0
01/06/2021,Poland,987.0
01/06/2021,Portugal,988.0
01/06/2021,Qatar,989.0
01/06/2021,Oman,990.0
01/06/2021,Mozambique,991.0
01/06/2021,Mali,992.0
01/06/2021,Montenegro,993.0
01/06/2021,Lesotho,994.0
01/06/2021,Liberia,995.0
01/06/2021,Libya,996.0
01/06/2021,Liechtenstein,997.0
01/06/2021,Lithuania,998.0
01/06/2021,Luxembourg,999.0
01/06/2021,MS Zaandam,1000.0
01/06/2021,Macau,1001.0
01/06/2021,Madagascar,1002.0
01/06/2021,Mainland China,1003.0
01/06/2021,Morocco,1004.0
01/06/2021,Malawi,1005.0
01/06/2021,Maldives,1006.0
01/06/2021,Russia,1007.0
01/06/2021,Malta,1008.0
01/06/2021,Marshall Islands,1009.0
01/06/2021,Mauritania,1010.0
01/06/2021,Mauritius,1011.0
01/06/2021,Mexico,1012.0
01/06/2021,Moldova,1013.0
01/06/2021,Monaco,1014.0
01/06/2021,Mongolia,1015.0
01/06/2021,Malaysia,1016.0
01/06/2021,Rwanda,1017.0
01/06/2021,Singapore,1018.0
01/06/2021,Saint Lucia,1019.0
01/06/2021,Thailand,1020.0
01/06/2021,Timor-Leste,1021.0
01/06/2021,Togo,1022.0
01/06/2021,Trinidad and Tobago,1023.0
01/06/2021,Tunisia,1024.0
01/06/2021,Turkey,1025.0
01/06/2021,UK,1026.0
01/06/2021,US,1027.0
01/06/2021,Uganda,1028.0
01/06/2021,Tanzania,1029.0
01/06/2021,Ukraine,1030.0
01/06/2021,Uruguay,1031.0
01/06/2021,Uzbekistan,1032.0
01/06/2021,Vanuatu,1033.0
01/06/2021,Venezuela,1034.0
01/06/2021,Vietnam,1035.0
01/06/2021,West Bank and Gaza,1036.0
01/06/2021,Yemen,1037.0
01/06/2021,Zambia,1038.0
01/06/2021,Lebanon,1039.0
01/06/2021,United Arab Emirates,1040.0
01/06/2021,Tajikistan,1041.0
01/06/2021,Taiwan,1042.0
01/06/2021,Syria,1043.0
01/06/2021,Saint Vincent and the Grenadines,1044.0
01/06/2021,Samoa,1045.0
01/06/2021,San Marino,1046.0
01/06/2021,Sao Tome and Principe,1047.0
01/06/2021,Saudi Arabia,1048.0
01/06/2021,Senegal,1049.0
01/06/2021,Serbia,1050.0
01/06/2021,Seychelles,1051.0
01/06/2021,Sierra Leone,1052.0
01/06/2021,Slovakia,1053.0
01/06/2021,Slovenia,1054.0
01/06/2021,Solomon Islands,1055.0
01/06/2021,Somalia,1056.0
01/06/2021,South Africa,1057.0
01/06/2021,South Korea,1058.0
01/06/2021,South Sudan,1059.0
01/06/2021,Spain,1060.0
01/06/2021,Sri Lanka,1061.0
01/06/2021,Sudan,1062.0
01/06/2021,Suriname,1063.0
01/06/2021,Switzerland,1064.0
01/06/2021,Saint Kitts and Nevis,1065.0
01/06/2021,Sweden,1066.0
01/06/2021,Latvia,1067.0
01/06/2021,Kyrgyzstan,1068.0
01/06/2021,Bulgaria,1069.0
01/06/2021,Burkina Faso,1070.0
01/06/2021,Burma,1071.0
01/06/2021,Burundi,1072.0
01/06/2021,Cabo Verde,1073.0
01/06/2021,Cambodia,1074.0
01/06/2021,Cameroon,1075.0
01/06/2021,Canada,1076.0
01/06/2021,Central African Republic,1077.0
01/06/2021,Brunei,1078.0
01/06/2021,Chad,1079.0
01/06/2021,Colombia,1080.0
01/06/2021,Comoros,1081.0
01/06/2021,Congo (Brazzaville),1082.0
01/06/2021,Congo (Kinshasa),1083.0
01/06/2021,Costa Rica,1084.0
01/06/2021,Croatia,1085.0
01/06/2021,Cuba,1086.0
01/06/2021,Cyprus,1087.0
01/06/2021,Czech Republic,1088.0
01/06/2021,Chile,1089.0
01/06/2021,Brazil,1090.0
01/06/2021,Botswana,1091.0
01/06/2021,Bosnia and Herzegovina,1092.0
01/06/2021,Afghanistan,1093.0
01/06/2021,Albania,1094.0
01/06/2021,Algeria,1095.0
01/06/2021,Andorra,1096.0
01/06/2021,Angola,1097.0
01/06/2021,Antigua and Barbuda,1098.0
01/06/2021,Argentina,1099.0
01/06/2021,Armenia,1100.0
01/06/2021,Australia,1101.0
01/06/2021,Austria,1102.0
01/06/2021,Azerbaijan,1103.0
01/06/2021,Bahamas,1104.0
01/06/2021,Bahrain,1105.0
01/06/2021,Bangladesh,1106.0
01/06/2021,Barbados,1107.0
01/06/2021,Belarus,1108.0
01/06/2021,Belgium,1109.0
01/06/2021,Belize,1110.0
01/06/2021,Benin,1111.0
01/06/2021,Bhutan,1112.0
01/06/2021,Bolivia,1113.0
01/06/2021,Denmark,1114.0
01/06/2021,Diamond Princess,1115.0
01/06/2021,Laos,1116.0
01/06/2021,Dominica,1117.0
01/06/2021,Honduras,1118.0
01/06/2021,Hong Kong,1119.0
01/06/2021,Hungary,1120.0
01/06/2021,Iceland,1121.0
01/06/2021,India,1122.0
01/06/2021,Indonesia,1123.0
01/06/2021,Iran,1124.0
01/06/2021,Iraq,1125.0
01/06/2021,Israel,1126.0
01/06/2021,Holy See,1127.0
01/06/2021,Italy,1128.0
01/06/2021,Jamaica,1129.0
01/06/2021,Japan,1130.0
01/06/2021,Jordan,1131.0
01/06/2021,Kazakhstan,1132.0
01/06/2021,Kenya,1133.0
01/06/2021,Kiribati,1134.0
01/06/2021,Kosovo,1135.0
01/06/2021,Kuwait,1136.0
01/06/2021,Djibouti,1137.0
01/06/2021,Ivory Coast,1138.0
01/06/2021,Haiti,1139.0
01/06/2021,Ireland,1140.0
01/06/2021,Guinea-Bissau,1141.0
01/06/2021,Guyana,1142.0
01/06/2021,Ecuador,1143.0
01/06/2021,Egypt,1144.0
01/06/2021,El Salvador,1145.0
01/06/2021,Equatorial Guinea,1146.0
01/06/2021,Eritrea,1147.0
01/06/2021,Estonia,1148.0
01/06/2021,Ethiopia,1149.0
01/06/2021,Fiji,1150.0
01/06/2021,Finland,1151.0
01/06/2021,Eswatini,1152.0
01/06/2021,Dominican Republic,1153.0
01/06/2021,Guinea,1154.0
01/06/2021,France,1155.0
01/06/2021,Grenada,1156.0
01/06/2021,Greece,1157.0
01/06/2021,Ghana,1158.0
01/06/2021,Guatemala,1159.0
01/06/2021,Georgia,1160.0
01/06/2021,Gambia,1161.0
01/06/2021,Gabon,1162.0
01/06/2021,Germany,1163.0
01/07/2021,Norway,1164.0
01/07/2021,Nepal,1165.0
01/07/2021,Netherlands,1166.0
01/07/2021,New Zealand,1167.0
01/07/2021,Nicaragua,1168.0
01/07/2021,Niger,1169.0
01/07/2021,Nigeria,1170.0
01/07/2021,North Macedonia,1171.0
01/07/2021,Oman,1172.0
01/07/2021,Russia,1173.0
01/07/2021,Panama,1174.0
01/07/2021,Papua New Guinea,1175.0
01/07/2021,Paraguay,1176.0
01/07/2021,Peru,1177.0
01/07/2021,Philippines,1178.0
01/07/2021,Poland,1179.0
01/07/2021,Portugal,1180.0
01/07/2021,Qatar,1181.0
01/07/2021,Romania,1182.0
01/07/2021,Namibia,1183.0
01/07/2021,Pakistan,1184.0
01/07/2021,Mozambique,1185.0
01/07/2021,Liberia,1186.0
01/07/2021,Montenegro,1187.0
01/07/2021,Rwanda,1188.0
01/07/2021,Libya,1189.0
01/07/2021,Liechtenstein,1190.0
01/07/2021,Lithuania,1191.0
01/07/2021,Luxembourg,1192.0
01/07/2021,MS Zaandam,1193.0
01/07/2021,Macau,1194.0
01/07/2021,Madagascar,1195.0
01/07/2021,Mainland China,1196.0
01/07/2021,Malawi,1197.0
01/07/2021,Malaysia,1198.0
01/07/2021,Maldives,1199.0
01/07/2021,Mali,1200.0
01/07/2021,Malta,1201.0
01/07/2021,Marshall Islands,1202.0
01/07/2021,Mauritania,1203.0
01/07/2021,Mauritius,1204.0
01/07/2021,Mexico,1205.0
01/07/2021,Moldova,1206.0
01/07/2021,Monaco,1207.0
01/07/2021,Mongolia,1208.0
01/07/2021,Morocco,1209.0
01/07/2021,Saint Kitts and Nevis,1210.0
01/07/2021,Sweden,1211.0
01/07/2021,Saint Vincent and the Grenadines,1212.0
01/07/2021,Thailand,1213.0
01/07/2021,Timor-Leste,1214.0
01/07/2021,Togo,1215.0
01/07/2021,Trinidad and Tobago,1216.0
01/07/2021,Tunisia,1217.0
01/07/2021,Turkey,1218.0
01/07/2021,UK,1219.0
01/07/2021,US,1220.0
01/07/2021,Uganda,1221.0
01/07/2021,Tanzania,1222.0
01/07/2021,Ukraine,1223.0
01/07/2021,Uruguay,1224.0
01/07/2021,Uzbekistan,1225.0
01/07/2021,Vanuatu,1226.0
01/07/2021,Venezuela,1227.0
01/07/2021,Vietnam,1228.0
01/07/2021,West Bank and Gaza,1229.0
01/07/2021,Yemen,1230.0
01/07/2021,Zambia,1231.0
01/07/2021,Lesotho,1232.0
01/07/2021,United Arab Emirates,1233.0
01/07/2021,Tajikistan,1234.0
01/07/2021,Taiwan,1235.0
01/07/2021,Syria,1236.0
01/07/2021,Samoa,1237.0
01/07/2021,San Marino,1238.0
01/07/2021,Sao Tome and Principe,1239.0
01/07/2021,Saudi Arabia,1240.0
01/07/2021,Senegal,1241.0
01/07/2021,Serbia,1242.0
01/07/2021,Seychelles,1243.0
01/07/2021,Sierra Leone,1244.0
01/07/2021,Singapore,1245.0
01/07/2021,Slovakia,1246.0
01/07/2021,Slovenia,1247.0
01/07/2021,Solomon Islands,1248.0
01/07/2021,Somalia,1249.0
01/07/2021,South Africa,1250.0
01/07/2021,South Korea,1251.0
01/07/2021,South Sudan,1252.0
01/07/2021,Spain,1253.0
01/07/2021,Sri Lanka,1254.0
01/07/2021,Sudan,1255.0
01/07/2021,Suriname,1256.0
01/07/2021,Switzerland,1257.0
01/07/2021,Saint Lucia,1258.0
01/07/2021,Zimbabwe,1259.0
01/07/2021,Lebanon,1260.0
01/07/2021,Laos,1261.0
01/07/2021,Bulgaria,1262.0
01/07/2021,Burkina Faso,1263.0
01/07/2021,Burma,1264.0
01/07/2021,Burundi,1265.0
01/07/2021,Cabo Verde,1266.0
01/07/2021,Cambodia,1267.0
01/07/2021,Cameroon,1268.0
01/07/2021,Canada,1269.0
01/07/2021,Central African Republic,1270.0
01/07/2021,Brazil,1271.0
01/07/2021,Chad,1272.0
01/07/2021,Colombia,1273.0
01/07/2021,Comoros,1274.0
01/07/2021,Congo (Brazzaville),1275.0
01/07/2021,Congo (Kinshasa),1276.0
01/07/2021,Costa Rica,1277.0
01/07/2021,Croatia,1278.0
01/07/2021,Cuba,1279.0
01/07/2021,Cyprus,1280.0
01/07/2021,Czech Republic,1281.0
01/07/2021,Chile,1282.0
01/07/2021,Botswana,1283.0
01/07/2021,Bosnia and Herzegovina,1284.0
01/07/2021,Bolivia,1285.0
01/07/2021,Latvia,1286.0
01/07/2021,Afghanistan,1287.0
01/07/2021,Albania,1288.0
01/07/2021,Algeria,1289.0
01/07/2021,Andorra,1290.0
01/07/2021,Angola,1291.0
01/07/2021,Antigua and Barbuda,1292.0
01/07/2021,Argentina,1293.0
01/07/2021,Armenia,1294.0
01/07/2021,Australia,1295.0
01/07/2021,Austria,1296.0
01/07/2021,Azerbaijan,1297.0
01/07/2021,Bahamas,1298.0
01/07/2021,Bahrain,1299.0
01/07/2021,Bangladesh,1300.0
01/07/2021,Barbados,1301.0
01/07/2021,Belarus,1302.0
01/07/2021,Belgium,1303.0
01/07/2021,Belize,1304.0
01/07/2021,Benin,1305.0
01/07/2021,Bhutan,1306.0
01/07/2021,Denmark,1307.0
01/07/2021,Diamond Princess,1308.0
01/07/2021,Brunei,1309.0
01/07/2021,Dominica,1310.0
01/07/2021,Honduras,1311.0
01/07/2021,Hong Kong,1312.0
01/07/2021,Hungary,1313.0
01/07/2021,Iceland,1314.0
01/07/2021,India,1315.0
01/07/2021,Indonesia,1316.0
01/07/2021,Iran,1317.0
01/07/2021,Iraq,1318.0
01/07/2021,Ireland,1319.0
01/07/2021,Israel,1320.0
01/07/2021,Italy,1321.0
01/07/2021,Ivory Coast,1322.0
01/07/2021,Jamaica,1323.0
01/07/2021,Japan,1324.0
01/07/2021,Jordan,1325.0
01/07/2021,Kazakhstan,1326.0
01/07/2021,Kenya,1327.0
01/07/2021,Kiribati,1328.0
01/07/2021,Kosovo,1329.0
01/07/2021,Kuwait,1330.0
01/07/2021,Djibouti,1331.0
01/07/2021,Holy See,1332.0
01/07/2021,Haiti,1333.0
01/07/2021,Kyrgyzstan,1334.0
01/07/2021,Guinea-Bissau,1335.0
01/07/2021,Guyana,1336.0
01/07/2021,Ecuador,1337.0
01/07/2021,Egypt,1338.0
01/07/2021,El Salvador,1339.0
01/07/2021,Equatorial Guinea,1340.0
01/07/2021,Eritrea,1341.0
01/07/2021,Estonia,1342.0
01/07/2021,Eswatini,1343.0
01/07/2021,Ethiopia,1344.0
01/07/2021,Fiji,1345.0
01/07/2021,Finland,1346.0
01/07/2021,Dominican Republic,1347.0
01/07/2021,Gabon,1348.0
01/07/2021,Gambia,1349.0
01/07/2021,Georgia,1350.0
01/07/2021,Germany,1351.0
01/07/2021,Ghana,1352.0
01/07/2021,Greece,1353.0
01/07/2021,Grenada,1354.0
01/07/2021,Guatemala,1355.0
01/07/2021,Guinea,1356.0
01/07/2021,France,1357.0
01/08/2021,Norway,1358.0
01/08/2021,North Macedonia,1359.0
01/08/2021,Nigeria,1360.0
01/08/2021,Nepal,1361.0
01/08/2021,Nicaragua,1362.0
01/08/2021,New Zealand,1363.0
01/08/2021,Netherlands,1364.0
01/08/2021,Russia,1365.0
01/08/2021,Niger,1366.0
01/08/2021,Oman,1367.0
01/08/2021,Peru,1368.0
01/08/2021,Panama,1369.0
01/08/2021,Papua New Guinea,1370.0
01/08/2021,Paraguay,1371.0
01/08/2021,Philippines,1372.0
01/08/2021,Poland,1373.0
01/08/2021,Portugal,1374.0
01/08/2021,Qatar,1375.0
01/08/2021,Romania,1376.0
01/08/2021,Namibia,1377.0
01/08/2021,Pakistan,1378.0
01/08/2021,Mozambique,1379.0
01/08/2021,Maldives,1380.0
01/08/2021,Montenegro,1381.0
01/08/2021,Rwanda,1382.0
01/08/2021,Liberia,1383.0
01/08/2021,Libya,1384.0
01/08/2021,Liechtenstein,1385.0
01/08/2021,Lithuania,1386.0
01/08/2021,Luxembourg,1387.0
01/08/2021,MS Zaandam,1388.0
01/08/2021,Macau,1389.0
01/08/2021,Madagascar,1390.0
01/08/2021,Mainland China,1391.0
01/08/2021,Malawi,1392.0
01/08/2021,Malaysia,1393.0
01/08/2021,Mali,1394.0
01/08/2021,Malta,1395.0
01/08/2021,Marshall Islands,1396.0
01/08/2021,Mauritania,1397.0
01/08/2021,Mauritius,1398.0
01/08/2021,Mexico,1399.0
01/08/2021,Moldova,1400.0
01/08/2021,Monaco,1401.0
01/08/2021,Mongolia,1402.0
01/08/2021,Morocco,1403.0
01/08/2021,Saint Kitts and Nevis,1404.0
01/08/2021,Lesotho,1405.0
01/08/2021,Saint Vincent and the Grenadines,1406.0
01/08/2021,Tanzania,1407.0
01/08/2021,Thailand,1408.0
01/08/2021,Timor-Leste,1409.0
01/08/2021,Togo,1410.0
01/08/2021,Trinidad and Tobago,1411.0
01/08/2021,Tunisia,1412.0
01/08/2021,Turkey,1413.0
01/08/2021,UK,1414.0
01/08/2021,US,1415.0
01/08/2021,Uganda,1416.0
01/08/2021,Ukraine,1417.0
01/08/2021,United Arab Emirates,1418.0
01/08/2021,Uruguay,1419.0
01/08/2021,Uzbekistan,1420.0
01/08/2021,Vanuatu,1421.0
01/08/2021,Venezuela,1422.0
01/08/2021,Vietnam,1423.0
01/08/2021,West Bank and Gaza,1424.0
01/08/2021,Yemen,1425.0
01/08/2021,Zambia,1426.0
01/08/2021,Zimbabwe,1427.0
01/08/2021,Tajikistan,1428.0
01/08/2021,Saint Lucia,1429.0
01/08/2021,Taiwan,1430.0
01/08/2021,Switzerland,1431.0
01/08/2021,Samoa,1432.0
01/08/2021,San Marino,1433.0
01/08/2021,Sao Tome and Principe,1434.0
01/08/2021,Saudi Arabia,1435.0
01/08/2021,Senegal,1436.0
01/08/2021,Serbia,1437.0
01/08/2021,Seychelles,1438.0
01/08/2021,Sierra Leone,1439.0
01/08/2021,Singapore,1440.0
01/08/2021,Slovakia,1441.0
01/08/2021,Slovenia,1442.0
01/08/2021,Solomon Islands,1443.0
01/08/2021,Somalia,1444.0
01/08/2021,South Africa,1445.0
01/08/2021,South Korea,1446.0
01/08/2021,South Sudan,1447.0
01/08/2021,Spain,1448.0
01/08/2021,Sri Lanka,1449.0
01/08/2021,Sudan,1450.0
01/08/2021,Suriname,1451.0
01/08/2021,Sweden,1452.0
01/08/2021,Syria,1453.0
01/08/2021,Lebanon,1454.0
01/08/2021,Dominica,1455.0
01/08/2021,Laos,1456.0
01/08/2021,Burkina Faso,1457.0
01/08/2021,Burma,1458.0
01/08/2021,Burundi,1459.0
01/08/2021,Cabo Verde,1460.0
01/08/2021,Cambodia,1461.0
01/08/2021,Cameroon,1462.0
01/08/2021,Canada,1463.0
01/08/2021,Central African Republic,1464.0
01/08/2021,Chad,1465.0
01/08/2021,Bulgaria,1466.0
01/08/2021,Chile,1467.0
01/08/2021,Comoros,1468.0
01/08/2021,Congo (Brazzaville),1469.0
01/08/2021,Congo (Kinshasa),1470.0
01/08/2021,Costa Rica,1471.0
01/08/2021,Croatia,1472.0
01/08/2021,Cuba,1473.0
01/08/2021,Cyprus,1474.0
01/08/2021,Czech Republic,1475.0
01/08/2021,Denmark,1476.0
01/08/2021,Colombia,1477.0
01/08/2021,Brazil,1478.0
01/08/2021,Botswana,1479.0
01/08/2021,Bosnia and Herzegovina,1480.0
01/08/2021,Afghanistan,1481.0
01/08/2021,Albania,1482.0
01/08/2021,Algeria,1483.0
01/08/2021,Andorra,1484.0
01/08/2021,Angola,1485.0
01/08/2021,Antigua and Barbuda,1486.0
01/08/2021,Argentina,1487.0
01/08/2021,Armenia,1488.0
01/08/2021,Australia,1489.0
01/08/2021,Austria,1490.0
01/08/2021,Azerbaijan,1491.0
01/08/2021,Bahamas,1492.0
01/08/2021,Bahrain,1493.0
01/08/2021,Bangladesh,1494.0
01/08/2021,Barbados,1495.0
01/08/2021,Belarus,1496.0
01/08/2021,Belgium,1497.0
01/08/2021,Belize,1498.0
01/08/2021,Benin,1499.0
01/08/2021,Bhutan,1500.0
01/08/2021,Bolivia,1501.0
01/08/2021,Diamond Princess,1502.0
01/08/2021,Djibouti,1503.0
01/08/2021,Brunei,1504.0
01/08/2021,Dominican Republic,1505.0
01/08/2021,Honduras,1506.0
01/08/2021,Hong Kong,1507.0
01/08/2021,Hungary,1508.0
01/08/2021,Iceland,1509.0
01/08/2021,India,1510.0
01/08/2021,Indonesia,1511.0
01/08/2021,Iran,1512.0
01/08/2021,Iraq,1513.0
01/08/2021,Ireland,1514.0
01/08/2021,Israel,1515.0
01/08/2021,Italy,1516.0
01/08/2021,Ivory Coast,1517.0
01/08/2021,Jamaica,1518.0
01/08/2021,Japan,1519.0
01/08/2021,Jordan,1520.0
01/08/2021,Kazakhstan,1521.0
01/08/2021,Kenya,1522.0
01/08/2021,Kiribati,1523.0
01/08/2021,Kosovo,1524.0
01/08/2021,Kuwait,1525.0
01/08/2021,Latvia,1526.0
01/08/2021,Holy See,1527.0
01/08/2021,Haiti,1528.0
01/08/2021,Kyrgyzstan,1529.0
01/08/2021,Eswatini,1530.0
01/08/2021,Ecuador,1531.0
01/08/2021,Egypt,1532.0
01/08/2021,El Salvador,1533.0
01/08/2021,Equatorial Guinea,1534.0
01/08/2021,Eritrea,1535.0
01/08/2021,Estonia,1536.0
01/08/2021,Guyana,1537.0
01/08/2021,Ethiopia,1538.0
01/08/2021,Fiji,1539.0
01/08/2021,France,1540.0
01/08/2021,Finland,1541.0
01/08/2021,Gambia,1542.0
01/08/2021,Georgia,1543.0
01/08/2021,Germany,1544.0
01/08/2021,Ghana,1545.0
01/08/2021,Greece,1546.0
01/08/2021,Grenada,1547.0
01/08/2021,Guatemala,1548.0
01/08/2021,Guinea,1549.0
01/08/2021,Guinea-Bissau,1550.0
01/08/2021,Gabon,1551.0
01/09/2021,Nigeria,1552.0
01/09/2021,Norway,1553.0
01/09/2021,North Macedonia,1554.0
01/09/2021,Niger,1555.0
01/09/2021,Rwanda,1556.0
01/09/2021,New Zealand,1557.0
01/09/2021,Netherlands,1558.0
01/09/2021,Nepal,1559.0
01/09/2021,Nicaragua,1560.0
01/09/2021,Oman,1561.0
01/09/2021,Russia,1562.0
01/09/2021,Panama,1563.0
01/09/2021,Papua New Guinea,1564.0
01/09/2021,Paraguay,1565.0
01/09/2021,Peru,1566.0
01/09/2021,Philippines,1567.0
01/09/2021,Poland,1568.0
01/09/2021,Portugal,1569.0
01/09/2021,Qatar,1570.0
01/09/2021,Romania,1571.0
01/09/2021,Namibia,1572.0
01/09/2021,Pakistan,1573.0
01/09/2021,Mozambique,1574.0
01/09/2021,Mali,1575.0
01/09/2021,Montenegro,1576.0
01/09/2021,Liberia,1577.0
01/09/2021,Libya,1578.0
01/09/2021,Liechtenstein,1579.0
01/09/2021,Lithuania,1580.0
01/09/2021,Luxembourg,1581.0
01/09/2021,MS Zaandam,1582.0
01/09/2021,Macau,1583.0
01/09/2021,Madagascar,1584.0
01/09/2021,Mainland China,1585.0
01/09/2021,Morocco,1586.0
01/09/2021,Malawi,1587.0
01/09/2021,Maldives,1588.0
01/09/2021,Malta,1589.0
01/09/2021,Marshall Islands,1590.0
01/09/2021,Mauritania,1591.0
01/09/2021,Mauritius,1592.0
01/09/2021,Mexico,1593.0
01/09/2021,Moldova,1594.0
01/09/2021,Monaco,1595.0
01/09/2021,Mongolia,1596.0
01/09/2021,Malaysia,1597.0
01/09/2021,Saint Kitts and Nevis,1598.0
01/09/2021,Zimbabwe,1599.0
01/09/2021,Saint Vincent and the Grenadines,1600.0
01/09/2021,Tanzania,1601.0
01/09/2021,Thailand,1602.0
01/09/2021,Timor-Leste,1603.0
01/09/2021,Togo,1604.0
01/09/2021,Trinidad and Tobago,1605.0
01/09/2021,Tunisia,1606.0
01/09/2021,Turkey,1607.0
01/09/2021,UK,1608.0
01/09/2021,US,1609.0
01/09/2021,Uganda,1610.0
01/09/2021,Ukraine,1611.0
01/09/2021,United Arab Emirates,1612.0
01/09/2021,Uruguay,1613.0
01/09/2021,Uzbekistan,1614.0
01/09/2021,Vanuatu,1615.0
01/09/2021,Venezuela,1616.0
01/09/2021,Vietnam,1617.0
01/09/2021,West Bank and Gaza,1618.0
